X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
116.448107652,-31.091082316,125952,M056,Wongan Hills Calingiri,Toodyay Bindi Bindi Rd,39.4,39.4,Single,39.4,39.4,State Road,Right,08,Wheatbelt,517,Victoria Plains,Minor Rest Area,No,,Main Roads,Yes,No,,Unsurfaced,,1000,Yes,Yes,Powered Site,2,0,No,No,2,Yes,247882
116.73806493,-33.3349914139999,125953,M037,Collie Lake King,Coalfields Rd,96.99,96.99,Single,62.12,62.12,State Road,Right,08,Wheatbelt,316,West Arthur,Minor Rest Area,No,,Other,No,No,,Surfaced,Single Seal,,Yes,Yes,,2,0,No,No,3,No,247616
120.670405802,-27.920617143,125954,H049,Goldfields Hwy,Goldfields Hwy,443.61,443.61,Single,443.34,443.34,State Road,Left,05,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2400,No,No,,2,0,No,No,0,No,247645
117.861271514,-27.894781386,125955,H006,Great Northern Hwy,Great Northern Hwy,571.28,571.28,Single,565.82,565.82,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1530,No,No,,2,0,No,No,0,No,247653
115.524072711,-22.395070049,125956,H007,North West Coastal Hwy,North West Coastal Hwy,856.73,856.73,Single,852.53,852.53,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
115.688525251,-33.333253607,125957,H057,Forrest Hwy,Forrest Hwy,92.33,92.33,Left,92.33,92.33,State Road,Left,02,South West,204,Bunbury (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,Powered Site,0,0,No,No,0,No,204963193
117.132848389,-28.29947713,125958,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,258.98,258.98,Single,259.32,259.32,State Road,Right,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,495,No,No,,1,0,No,No,0,No,247642
115.717041962,-28.792538914,125959,M039,Wubin Mullewa,Mullewa Wubin Rd,183.47,183.47,Single,183.5,183.5,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,288,No,No,,1,0,No,No,0,No,247883
121.684524608,-32.458827641,125960,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,197.82,197.82,Single,197.78,197.78,State Road,Right,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,Bramous Dam,Main Roads,No,No,,Unsurfaced,,,No,Yes,,5,0,No,No,2,No,247618
118.172701508,-34.3356035219999,125961,M001,Albany Lake Grace,Chester Pass Rd,73.98,73.98,Single,73.82,73.82,State Road,Left,01,Great Southern,307,Gnowangerup,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247560
117.089317263,-32.546057332,125962,M031,Northam Cranbrook,Great Southern Hwy,119.42,119.42,Single,120.75,120.75,State Road,Left,08,Wheatbelt,423,Pingelly,Minor Rest Area,No,,Other,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247804
116.146018327,-32.115026482,125963,H052,Brookton Hwy,Brookton Hwy,15.62,15.62,Single,15.62,15.62,State Road,Right,07,Metropolitan,101,Armadale (C),Minor Rest Area,No,Midgegooroo National Park,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247583
116.31362091,-31.8818289439999,125964,H005,Great Eastern Hwy,Great Eastern Hwy,46.21,46.21,Right,46.4,46.4,State Road,Right,07,Metropolitan,106,Mundaring,Heavy Vehicle Rest Area,No,Harry Weeks Memorial Truck Bay,Main Roads,No,No,,,,,No,No,,3,0,No,No,0,No,247651
118.932925312,-28.0038771669999,125965,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,117.15,117.15,Single,117.15,117.15,State Road,Left,14,Mid West-Gascoyne,701,Sandstone,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,805,No,No,,2,0,No,No,0,No,279527004
116.98464347,-20.758640919,125966,H007,North West Coastal Hwy,North West Coastal Hwy,1121.23,1121.23,Single,1116.93,1116.93,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247803
115.71720095,-33.1983664649999,125967,H057,Forrest Hwy,Forrest Hwy,72.86,72.86,Left,72.86,72.86,State Road,Left,02,South West,211,Harvey,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,Yes,Yes,,4,0,No,No,2,No,204963193
117.233566199,-34.5712796179999,125968,M024,Muir,Muir Hwy,118.01,118.01,Single,117.58,117.58,State Road,Left,01,Great Southern,312,Plantagenet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247796
116.129398869,-22.555120555,125969,M029,Nanutarra Munjina,Nanutarra Munjina Rd,73.9,73.9,Single,73.9,73.9,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247800
117.002155127,-21.130175607,125970,M065,Manuwarra Red Dog Hwy,Manuwarra Red Dog Hwy,46.86,46.86,Single,46.86,46.86,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,20009039
116.479451399,-31.7380783999999,125971,H005,Great Eastern Hwy,Great Eastern Hwy,72.14,72.14,Single,71.94,71.94,State Road,Left,08,Wheatbelt,421,Northam,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,Yes,No,,0,0,No,No,2,No,247651
119.445063022,-33.758520291,125972,H008,South Coast Hwy,South Coast Hwy,229.185,229.185,Single,229.025,229.025,State Road,Right,01,Great Southern,610,Ravensthorpe,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247842
114.376177375,-26.1754925279999,125973,H007,North West Coastal Hwy,North West Coastal Hwy,308.68,308.68,Single,306.94,306.94,State Road,Left,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,6660,No,No,,2,0,No,No,0,No,247803
117.802556174,-34.945499503,125974,H001,Albany Hwy,Albany Hwy,395.46,395.46,Single,394.99,394.99,State Road,Right,01,Great Southern,302,Albany (C),Minor Rest Area,No,Airport Rest Area,Main Roads,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247561
116.809311803,-20.798755087,125975,H007,North West Coastal Hwy,North West Coastal Hwy,1102.01,1102.01,Single,1097.71,1097.71,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247803
128.998398733,-15.981413768,125976,H011,Victoria Hwy,Victoria Hwy,87.28,87.28,Left,87.28,87.28,State Road,Left,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247862
121.716183057,-33.272381724,125977,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,295.82,295.82,Single,295.78,295.78,State Road,Right,05,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247618
114.698906016,-27.588326218,125978,H007,North West Coastal Hwy,North West Coastal Hwy,141.35,141.35,Single,141.32,141.32,State Road,Left,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1265,No,No,,1,0,No,No,0,No,247803
116.620311378,-31.482602745,125979,M060,Goomalling Toodyay,Goomalling Toodyay Rd,30.09,30.09,Single,30.09,30.09,State Road,Right,08,Wheatbelt,408,Goomalling,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,Yes,,1,0,No,No,0,No,247648
117.103284892,-33.6760694069999,125980,H001,Albany Hwy,Albany Hwy,235.48,235.48,Single,235.07,235.07,State Road,Right,01,Great Southern,310,Kojonup,Minor Rest Area,No,Neymerrup road Rest Area,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247561
118.513848868,-33.429173229,125981,M001,Albany Lake Grace,Pingrup Lake Grace Rd,191.66,191.66,Single,191.11,191.11,State Road,Left,01,Great Southern,309,Kent,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247560
115.966989464,-21.55648131,125982,H007,North West Coastal Hwy,North West Coastal Hwy,966.83,966.83,Single,962.53,962.53,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
116.685150277,-32.878054149,125983,H001,Albany Hwy,Albany Hwy,133.21,133.21,Single,133.26,133.26,State Road,Left,08,Wheatbelt,430,Williams,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,1,0,No,No,2,No,247561
117.93624838,-33.1827371159999,125984,M037,Collie Lake King,Dumbleyung Lake Grace Rd,221.73,221.73,Single,186.78,186.78,State Road,Left,08,Wheatbelt,306,Dumbleyung,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247616
121.471650803,-30.7133644969999,125985,H049,Goldfields Hwy,Goldfields Hwy,79.5,79.5,Single,79.23,79.23,State Road,Right,05,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4000,Yes,No,,2,0,No,No,1,No,247645
114.64603189,-28.2363593919999,125986,H007,North West Coastal Hwy,North West Coastal Hwy,66.01,66.01,Single,65.98,65.98,State Road,Left,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,380,No,No,,1,0,No,No,0,No,247803
118.404280989,-26.7422436479999,125987,H006,Great Northern Hwy,Great Northern Hwy,726.57,726.57,Single,721.11,721.11,State Road,Right,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1420,No,No,,2,0,No,No,1,Yes,247653
118.212025457,-27.0069687459999,125988,H006,Great Northern Hwy,Great Northern Hwy,688.36,688.36,Single,682.9,682.9,State Road,Left,14,Mid West-Gascoyne,702,Cue,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4082,No,No,,2,0,No,No,0,No,247653
116.984831956,-20.758608437,125989,H007,North West Coastal Hwy,North West Coastal Hwy,1121.25,1121.25,Single,1116.95,1116.95,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247803
118.216933959,-32.601235506,125990,M038,Narrogin Kondinin,Kulin Kondinin Rd,149.39,149.39,Single,117.53,117.53,State Road,Right,08,Wheatbelt,412,Kulin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247801
113.917627003,-22.90444446,125991,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,101.61,101.61,Single,101.61,101.61,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1122,No,No,,1,0,No,No,0,No,247789
114.636369426,-27.0570895459999,125992,H007,North West Coastal Hwy,North West Coastal Hwy,206.05,206.05,Single,204.31,204.31,State Road,Left,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,712,No,No,,1,0,No,No,1,No,247803
113.708742126,-24.895627846,125993,H007,North West Coastal Hwy,North West Coastal Hwy,471.88,471.88,Single,470.17,470.17,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1930,No,No,,2,0,No,No,1,Yes,247803
116.13377613,-33.969858099,125994,H009,South Western Hwy,South Western Hwy,244.2,244.2,Single,243.83,243.83,State Road,Right,02,South West,203,Bridgetown - Greenbushes,Minor Rest Area,No,,Other,No,No,,,,,No,Yes,,,,No,No,,No,247846
117.007690451,-33.341654042,125995,M037,Collie Lake King,Coalfields Rd,124.77,124.77,Single,89.86,89.86,State Road,Right,08,Wheatbelt,316,West Arthur,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247616
119.472394362,-33.0913155699999,125996,M037,Collie Lake King,Newdegate Ravensthorpe Rd,370.27,370.27,Single,335.32,335.32,State Road,Right,08,Wheatbelt,311,Lake Grace,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247616
115.881214097,-32.72674074,125997,H009,South Western Hwy,South Western Hwy,69.6,69.6,Single,69.44,69.44,State Road,Left,02,South West,215,Murray,Roadhouse,No,Placid Ark,Other,No,No,,,,,No,Yes,,,,No,No,,No,247846
119.946602763,-28.01040132,125998,M069,Mt Magnet Leinster Rd,Agnew Sandstone Rd,220.59,220.59,Single,220.59,220.59,State Road,Right,05,Goldfields - Esperance,701,Sandstone,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4000,Yes,No,,4,0,No,No,0,No,279527004
121.607750139,-31.577190177,125999,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,85.73,85.73,Single,85.69,85.69,State Road,Left,05,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247618
120.575639942,-27.811503761,126000,H049,Goldfields Hwy,Goldfields Hwy,459.62,459.62,Single,459.35,459.35,State Road,Right,05,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
126.822437957,-18.751278251,126001,H006,Great Northern Hwy,Great Northern Hwy,2697.19,2697.19,Single,2705.72,2705.72,State Road,Left,06,Kimberley,002,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
114.463858198,-26.412238078,126002,H007,North West Coastal Hwy,North West Coastal Hwy,281.03,281.03,Single,279.29,279.29,State Road,Right,14,Mid West-Gascoyne,804,Shark Bay,Roadhouse,No,Overlander,Other,No,No,,,,,Yes,Yes,Powered Site,0,1,Yes,No,1,Yes,247803
118.565539408,-31.379301265,126003,H005,Great Eastern Hwy,Great Eastern Hwy,288.68,288.68,Single,289.1,289.1,State Road,Left,08,Wheatbelt,428,Westonia,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,350,No,No,,2,0,No,No,0,No,247651
128.371718385,-15.868439522,126004,H006,Great Northern Hwy,Great Northern Hwy,3132.46,3132.46,Single,3133.05,3133.05,State Road,Left,06,Kimberley,004,Wyndham - East Kimberley,Major Rest Area,Yes,Cockburn ,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,4850,Yes,No,,1,3,Yes,Yes,4,No,247653
126.547214682,-31.9894530949999,126005,H003,Eyre Hwy,Eyre Hwy,480.53,480.53,Single,480.06,480.06,State Road,Right,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,4,0,No,No,1,No,247631
115.390663889,-34.0066895329999,126006,M081,Sues Rd,Sues Rd,40.98,40.98,Single,40.98,40.98,State Road,Right,02,South West,216,Nannup,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,247852
118.528497865,-34.562846394,126007,H008,South Coast Hwy,South Coast Hwy,85.78,85.78,Single,85.62,85.62,State Road,Left,01,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247842
117.13263111,-20.759289005,126008,H007,North West Coastal Hwy,North West Coastal Hwy,1137.26,1137.26,Single,1132.96,1132.96,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247803
121.692790573,-33.1026088679999,126009,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,276.67,276.67,Single,276.63,276.63,State Road,Left,05,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247618
126.778604168,-31.928917795,126010,H003,Eyre Hwy,Eyre Hwy,503.72,503.72,Single,503.25,503.25,State Road,Left,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,3,0,No,No,1,No,247631
116.667631364,-34.437508263,126011,M024,Muir,Muir Hwy,62.04,62.04,Single,61.61,61.61,State Road,Right,02,South West,213,Manjimup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247796
119.944849836,-33.437794702,126012,H052,Brookton Hwy,Newdegate Ravensthorpe Rd,500.98,500.98,Single,481.12,481.12,State Road,Left,01,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247583
124.131435578,-17.424288121,126013,M012,Gibb River,Derby Gibb River Rd,50.48,50.48,Single,50.48,50.48,State Road,Left,06,Kimberley,003,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,,,No,No,,No,247644
118.264776512,-32.4988960859999,126014,H052,Brookton Hwy,Graham St,252,252,Single,248.95,248.95,State Road,Left,08,Wheatbelt,410,Kondinin,Minor Rest Area,No,,Other,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
114.641349715,-28.838454978,126015,H004,Brand Hwy,Brand Hwy,361.64,361.64,Single,359.52,359.52,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,1312,No,No,,3,0,No,No,0,No,247578
116.310124176,-32.44221134,126016,H001,Albany Hwy,Albany Hwy,71.9,71.9,Single,71.95,71.95,State Road,Left,08,Wheatbelt,427,Wandering,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247561
118.084764275,-31.5341112419999,126017,H005,Great Eastern Hwy,Great Eastern Hwy,237.63,237.63,Single,238.26,238.26,State Road,Left,08,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,Yes,Yes,,1,0,No,No,1,No,247651
115.900044194,-33.0933015909999,126018,H009,South Western Hwy,South Western Hwy,112.61,112.61,Single,112.45,112.45,State Road,Left,02,South West,211,Harvey,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,,,No,No,,0,0,No,No,0,No,247846
122.503871542,-17.8539526719999,126019,H006,Great Northern Hwy,Great Northern Hwy,2160.32,2160.32,Single,2168.85,2168.85,State Road,Left,06,Kimberley,001,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
117.165085421,-31.99787857,126020,M041,York Merredin,Quairading York Rd,42.76,42.76,Single,43.14,43.14,State Road,Right,08,Wheatbelt,401,Beverley,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,No,Yes,,1,0,No,No,1,No,247884
117.936307824,-34.876360974,126021,M001,Albany Lake Grace,Chester Pass Rd,6.35,6.35,Single,6.35,6.35,State Road,Right,01,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,2,0,No,No,0,No,247560
121.689627549,-19.0055998899999,126022,H006,Great Northern Hwy,Great Northern Hwy,1986.89,1986.89,Single,1995.42,1995.42,State Road,Left,06,Kimberley,001,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
118.172346588,-31.8305558499999,126023,M041,York Merredin,Bruce Rock Merredin Rd,150.42,150.42,Single,150.78,150.78,State Road,Left,08,Wheatbelt,403,Bruce Rock,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,Yes,,1,0,No,No,0,No,247884
116.651413481,-30.1439978559999,126024,H006,Great Northern Hwy,Great Northern Hwy,248.52,248.52,Single,243.26,243.26,State Road,Left,08,Wheatbelt,503,Dalwallinu,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1000,No,Yes,,2,0,No,No,0,No,247653
117.582227259,-34.4903338299999,126025,H001,Albany Hwy,Albany Hwy,339.85,339.85,Single,339.44,339.44,State Road,Right,01,Great Southern,312,Plantagenet,Minor Rest Area,No,Beverly Rest Area,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247561
115.877161841,-32.700658446,126026,H009,South Western Hwy,South Western Hwy,66.65,66.65,Single,66.49,66.49,State Road,Right,02,South West,215,Murray,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,4,0,No,No,2,No,247846
114.160529821,-22.658238889,126027,M007,Burkett,Burkett Rd,62.38,62.38,Single,62.38,62.38,State Road,Right,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1400,No,No,,2,0,No,No,0,No,247587
120.185203938,-33.59952091,126028,H008,South Coast Hwy,South Coast Hwy,304.22,304.22,Single,304.85,304.85,State Road,Right,01,Great Southern,610,Ravensthorpe,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247842
119.732922867,-24.012538105,126029,H006,Great Northern Hwy,Great Northern Hwy,1084.98,1084.98,Single,1078.79,1078.79,State Road,Left,11,Pilbara,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
118.323309839,-28.165774384,126030,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,50.82,50.82,Single,50.82,50.82,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,920,No,No,,1,0,No,No,0,No,279527004
128.151986866,-15.4992003319999,126031,H006,Great Northern Hwy,Great Northern Hwy,3184.9,3184.9,Single,3185.49,3185.49,State Road,Left,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
117.442842213,-31.6449867659999,126032,H005,Great Eastern Hwy,Great Eastern Hwy,172.86,172.86,Single,173.56,173.56,State Road,Left,08,Wheatbelt,425,Tammin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,No,Yes,,0,0,No,No,1,No,247651
116.71518499,-31.383196324,126033,M060,Goomalling Toodyay,Goomalling Toodyay Rd,15.37,15.37,Single,15.37,15.37,State Road,Left,08,Wheatbelt,408,Goomalling,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,No,Yes,,1,0,No,No,1,No,247648
121.774648986,-32.2227676919999,126034,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,168.5,168.5,Single,168.46,168.46,State Road,Right,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,1300,No,No,,2,0,No,No,0,No,247618
114.050174275,-24.135866892,126035,H007,North West Coastal Hwy,North West Coastal Hwy,573.52,573.52,Single,571.71,571.71,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1050,No,No,,2,0,No,No,0,No,247803
115.686826356,-29.4892719769999,126036,M028,Midlands,Midlands Rd,172.85,172.85,Single,172.61,172.61,State Road,Right,14,Mid West-Gascoyne,515,Three Springs,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,468,No,No,,1,0,No,No,0,No,247785
115.4159692,-30.228098743,126037,H004,Brand Hwy,Brand Hwy,173.14,173.14,Single,170.43,170.43,State Road,Right,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,350,No,Yes,,2,0,No,No,0,No,247578
118.819386218,-21.675797052,126038,H006,Great Northern Hwy,Great Northern Hwy,1440.8,1440.8,Single,1433.69,1433.69,State Road,Right,11,Pilbara,813,Port Hedland (T),Major Rest Area,Yes,,Main Roads,No,No,,Surfaced,Two Coat Seal,3910,Yes,Yes,,3,1,Yes,No,3,Yes,247653
